date,1,2,3,4,5,weighted_factor_return
2016-03-09,-0.0018544891330780524,-7.880605405211671e-05,0.00030831745941625196,0.0003695509887393202,0.0012554267389745897,0.0010084037705545901
2016-03-10,0.0024255513316047907,-0.0001975841756648204,-0.0007583674357736232,0.0013305108824980135,-0.0028001106026643765,-0.0018435314170573108
2016-03-11,0.007061379359360092,-0.004187860514485616,0.0015712327881378305,-0.00047270786209978967,-0.004083009684640644,-0.0028290965233047746
2016-03-14,-3.7679760502220995e-05,-0.003528412747248861,-0.0013870019828269885,-0.001619460463386803,0.006541032181627879,0.0027814090168072725
2016-03-15,-0.008252293632635565,-0.0015257871527967301,-0.0017070661085417966,0.006323357390731853,0.0051283176187609724,0.004833147136787955
2016-03-16,0.0030890023106005626,-0.0010036014681824087,-0.0018177799111591354,-0.0037668474909276083,0.0034642692536848495,0.00011480502075096867
2016-03-17,0.006176801008552868,0.00023129618068523514,-0.00019392758028776588,-0.0024137720397919746,-0.003800397569158337,-0.004001740129271595
2016-03-18,0.00337435802934504,-0.0031025285090994855,-0.0022833290342110708,0.0020526163618189287,-4.111684785333613e-05,-0.00048257302146876245
2016-03-21,0.004290079777228558,-0.003915737618274297,0.0022987596649611352,-0.0021066618995688596,-0.0006702743987921086,-0.0014835968062670165
2016-03-22,-0.0012100094926662424,0.0012710894810557876,-0.0018088339978443713,-0.002235810501320599,0.003954389768874708,0.0014044375219944127
2016-03-23,-0.003879223664292868,-0.006478311051930051,0.0049054317113020034,0.005565382060484482,-5.18559367964874e-05,0.0031462513392879286
2016-03-24,0.0003850361203954706,-0.002011633041248842,0.001604926389532781,0.0004902045289521517,-0.00044457987241462737,0.0001752425738141674
2016-03-25,0.0024760280630638383,-0.00021045922413807312,-0.002894798610567506,-0.001410730203446958,0.0020180520098510802,-0.0002797833823586745
2016-03-28,1.3893246573453166e-05,-0.00038019477500445236,0.005639807513617535,-0.0017180919522684457,-0.0035819746244026072,-0.0013781057357274153
2016-03-29,0.0012370682808478103,0.0023309978144975055,-0.00122328689175252,-0.0002346986036392034,-0.0021239802435585524,-0.0016428068688466642
2016-03-30,0.0011090702882196424,-0.0007304359191140522,0.0017475210762849778,0.0015678893947153815,-0.0036762129923887873,-0.0014302857610802987
2016-03-31,0.002600033434255814,0.001118390819464389,-0.005853797074135298,-0.002334661297166477,0.004410118290871065,-0.0003471479413471233
2016-04-01,-0.0006608977541790455,-0.0014569035524507152,-0.0021478415033755224,0.0010674104009104957,0.0031982324090947295,0.0014353626496989432
2016-04-05,-0.0015836636637305156,-0.00021746738002114983,2.55221209201139e-05,0.002438697899313814,-0.0006628780498630796,0.000353128486606156
2016-04-06,-0.00017443271581589397,-0.00046555806817836744,-0.0016165648430439834,0.0010272065729465727,0.0012207021988599053,0.0007636773946353069
2016-04-07,0.000897539442412376,-0.0007059252667670148,-0.002077343554588358,0.0026660503696590626,-0.0007803209907160479,-0.0003329041767872798
2016-04-08,0.0001375703367315393,0.0006561014595753096,0.000725861559303909,-0.0011357525613691815,-0.00038488135693546583,-0.0007577122924391924
2016-04-11,-0.0021204405742309505,0.00454260280026727,-0.0007668343223563109,-0.001059909101319471,-0.0006012281532874865,-0.00026851612473385085
2016-04-12,-0.0001803739111641074,0.002398468953145084,-0.0008368645859787557,-0.0007112670767498832,-0.0006686371004936883,-0.0006433632937584681
2016-04-13,-0.0019293269731816068,0.0007080623123803585,-0.0019904587467523167,0.0025086373214391567,0.0007122371375104285,0.0009704776664999626
2016-04-14,0.001825228166916492,-0.0013112962553655067,0.00033027405815077654,-0.0019715347665322487,0.0011135013107174871,-0.0004730904688148315
2016-04-15,0.00047463755584551483,-0.0019903156814751765,0.0025166669656075916,0.0028875941171040524,-0.0038885829570820393,-0.0005218888347496751
2016-04-18,-0.001234463732456754,-0.000636504484491318,-0.0002859099222076396,-0.0010876921841275222,0.0032322546327931117,0.0012055370676037724
2016-04-19,0.0010272096047558034,-0.004276296087132771,0.004663942662822081,-0.0004991235453649662,-0.0009488952714170716,-0.0004070177106179204
2016-04-20,0.0010130963839088427,-0.0016172738497042122,0.0004224121567017511,-0.0009546144669670451,0.0011392929633482454,0.00010821654604612
2016-04-21,0.0024121333176176907,-0.0009020425631099438,-0.001075294839749614,0.00213242294769752,-0.0025587915995475235,-0.00136417643930099
2016-04-22,0.0013479139428769727,0.003788605780088841,-0.00624033316259475,-0.0016214444352918432,0.002725257874920766,7.159760201229403e-06
2016-04-25,0.0017049712025984023,-0.0016316467991715905,0.0013181323461034994,0.00047190802316756823,-0.0018740878620223523,-0.0009032294172226399
2016-04-26,0.0019978824603086964,0.00011883956985159093,0.0007562190309803415,-0.0010640995701829206,-0.0018145017304806647,-0.0014381033429834568
2016-04-27,0.0006020459257498314,0.002361605349540691,-0.0020124593691774966,0.0006926726882894482,-0.0016438645944024746,-0.0011159766561800876
2016-04-28,-0.0002624262658067132,0.001237225419526095,0.00290945046772612,0.0009118208572049674,-0.004763850754163499,-0.001713360569237075
2016-04-29,-0.002054264978671135,1.7365015550886998e-05,0.0002485762288504334,0.0005354443560441978,0.0012565647740360182,0.0013170540357592415
2016-05-03,6.568081643847474e-05,0.0015348695669826923,-0.0009004287969803899,-0.0005237649413097753,-0.0001697046410147277,-0.0004959395673325622
2016-05-04,-0.0032542021292676394,0.0028692293905701665,0.001174363861484059,0.00021376628566866047,-0.000982466162305979,0.0005278475283484591
2016-05-05,0.002684811422699839,0.00045087062254389444,0.002846195728059865,0.0006401037481744847,-0.006602879536725695,-0.0028978196645902806
2016-05-06,-0.0006720865744034343,-6.321266693506053e-06,0.0015600480798881697,-0.0036517538915160435,0.002780583774066324,0.00033021494794987306
2016-05-09,-0.0044644428150315335,0.0008407604294898247,0.003195237914044383,-0.002704766832810019,0.0031204441371613318,0.001969555250402666
2016-05-10,-0.0029944066015690604,-1.8225154789287327e-05,0.002603774583518239,0.00047100071670044737,-5.893236966236164e-05,0.0013013893113957547
2016-05-11,0.001984653102449598,0.00475298831404199,-0.0037912580371557212,-0.001787850328355314,-0.0011646074631237286,-0.0018148688580511014
2016-05-12,0.002903982520250467,0.0004514713017099257,0.0004860284597259082,-0.0036714827030683685,-0.00016637250056029937,-0.001813209775956336
2016-05-13,-0.002702611410139411,0.0006068551829234802,0.0006025842706846223,-0.0009647951048285672,0.002455295867912767,0.0018736430934494506
2016-05-16,-0.001003303859023484,-0.00010068204508651941,0.00012082388880829939,0.002414837127363598,-0.001423897562767138,0.00018698491766126133
2016-05-17,-0.00028174613097518896,0.00026792408335019833,0.0013026776215350952,0.00010310514350122803,-0.0013813698424394497,-0.00037886730977310714
2016-05-18,-0.002392212216073131,-0.0003444527152075878,0.0007954176229219956,-0.000604613635678285,0.002566307202294054,0.0015194635207794473
2016-05-19,0.0008185238766571905,-0.0012687727105860488,-0.0005299765794438765,-0.0017547629698464236,0.0027349883832191724,0.00032476418198552166
2016-05-20,-0.0016527483954398836,0.0004461280042702157,-0.002865531971403437,0.001240664316432521,0.002805437755491481,0.001522725244835609
2016-05-23,0.005132113346801065,-0.008232375075513654,0.005997424887517443,-0.0017008981515773374,-0.0011962650072275065,-0.001098055227922267
2016-05-24,-0.0024821974976906194,0.0033281963901383507,-0.0021071370980720546,-0.0014669957206846402,0.0027281339263089664,0.0012130422047778244
2016-05-25,-0.0011272962363792743,0.0008253596427019418,0.0008773638908330643,-0.0017352802836148185,0.0011713972481805933,-0.00014156192058841662
2016-05-26,-0.0011853556429601137,0.005983251418574723,-0.008486676772978517,0.005623079737801512,-0.0018897322492462125,8.030142970600232e-05
2016-05-27,-0.0053126797444917545,0.0027306076034742093,0.00040433872964184566,0.004454349373572642,-0.002166078162550093,0.0013068301909640284
2016-05-30,0.002555302032349255,0.0008936820957318354,-0.007344120125440398,0.0006557642401351004,0.0031945418970076565,2.836689719383579e-05
2016-05-31,0.0005094296577732807,-0.006462882747530737,0.004920692458481336,-0.00026549480010963216,0.0012665416578917332,0.0014953773602254985
2016-06-01,0.0008675397536051115,-0.003575799012588916,-0.006736873346831486,0.007500996843949676,0.0019286439805512232,0.001742253076371472
2016-06-02,0.004185465742262169,0.004089507581106756,-0.005505817256366342,0.0014938597416998835,-0.004339115185834517,-0.003407483430735897
2016-06-03,0.005428029966633198,-0.0015532836421398603,-0.0002694683673339429,0.00010796115230129223,-0.0037444171250456677,-0.002143577204816413
2016-06-06,0.00458009310245098,0.004483416115649716,-0.007587296672733848,0.001606976553914078,-0.0030831890992809143,-0.002908606627484888
2016-06-07,0.00762941857523598,-0.002046814940152428,-6.404741436673373e-05,0.009189926083685592,-0.01484233175309078,-0.0058117548521017205
2016-06-08,0.0006891616174474645,0.0026576406729172755,-0.005800152514905697,0.01022346553957893,-0.007868422984782361,-0.0018706497779784144
2016-06-13,0.0010111655854199134,0.0005043367038614972,0.003852540369573633,-0.0026836944382595193,-0.002684348220595533,-0.0017100632243530905
2016-06-14,0.0029469369436097882,0.001934469879299004,-0.0009660131685002382,0.0011332422923046666,-0.0050969463884115804,-0.002670410354044387
2016-06-15,-0.004229658612085249,-0.0033684987841640724,0.0026881744502119066,0.0008229233763268578,0.004089518173889417,0.00349543367339151
2016-06-16,-0.004157133019707863,0.003356304873115501,0.005037545594484748,0.0003664506740777308,-0.004536690344341648,0.0005268893598097349
2016-06-17,-7.466621113122134e-05,0.0002586763458885475,-0.0033730096628548454,0.0006493354122101961,0.0025396641158873332,0.0005618927918509932
2016-06-20,0.0006222683806896646,-0.00030797361128578627,-0.002766408604156955,0.0004988311368977085,0.001953282697855394,-3.433230320829508e-05
2016-06-21,0.0011951827610896721,0.0006106815068992172,0.0028917995098727495,-0.0020798664502526334,-0.0025904393551759866,-0.00226732511189609
2016-06-22,0.002231490001863229,0.0010755575414112407,0.003968513064003143,0.002357747606928211,-0.009488174523767738,-0.004300573126990299
2016-06-23,0.0003243734180692366,0.0025339328440487623,0.004055354008646353,-0.002921771749061787,-0.0039985083873774726,-0.0028470645190802504
2016-06-24,-0.003339678152065296,-0.0031292104509714814,0.003424343353332924,0.00397757181785116,-0.0008645397010806183,0.0020432876018815
2016-06-27,-0.0035502967787030106,-0.00566920982710255,-0.0009408785654406015,0.008436673816063072,0.0017933250175106263,0.0046296801877418045
2016-06-28,0.0013417560647206353,0.0008857443810542428,-0.004209435106498186,0.000739948310162633,0.0012745002043850178,0.0002988431511004987
2016-06-29,0.0008628058628571034,-0.0021149450684832677,-0.008419031671756344,0.0075868684781021925,0.00206669411636485,0.002016696649958091
2016-06-30,-0.000870133606354254,-0.0018399821735508681,0.0037576102731257783,0.0028323628499479963,-0.0037867202657270345,-0.0007202583283629918
2016-07-01,0.005811577417370367,-0.00234392929958153,-0.0013780508360493092,-0.0007480611077838433,-0.0014554886723355841,-0.0025735162093701103
2016-07-04,0.0010445467307505095,0.0032775822561937553,-0.0019948739557899397,4.8435753505369204e-05,-0.002350091860546042,-0.0018770926184879788
2016-07-05,0.002694343879844665,-0.009247284790755466,0.004263612135937246,0.0010669777457670128,0.0010680056132633324,0.0014850479803950431
2016-07-06,-4.8297745427479524e-05,0.0010597912391303538,-0.0009501960760994444,-0.0034749631361162955,0.0033950344229030653,0.0007100252758934953
2016-07-07,-0.0015482076905827466,0.0018675564634958912,-0.001031522619511546,0.0017051409209745412,-0.0009600264852148025,-4.931517557356695e-05
2016-07-08,-0.003924756339795863,0.006325281294905171,-0.003777359898822554,0.0008676147148027846,0.0005834710139297325,0.0006093242629888772
2016-07-11,-0.0007999077052862786,0.0032460665001323706,0.002867031385090528,-0.0031734922209096655,-0.0020773711897858664,-0.0018361798315791446
2016-07-12,0.0039447684020310235,0.0031236728079121184,-0.0007275882943555522,-0.003118556254227952,-0.003222296661359633,-0.002901213444881444
2016-07-13,-0.0031238061330051154,-0.0004341336328818167,0.003991421642067484,-0.00047547814490285506,0.00010756669136662521,0.0007702455577785135
2016-07-14,0.0023969481776254156,0.00024596524449333607,-0.002956756651645298,-0.0003177805701174835,0.0005816873792768365,-0.0008205932454577246
2016-07-15,-0.001463583568013336,-0.006444257018452439,0.0021004442378260635,0.012169073182539514,-0.006331185509566198,0.0011881981920945513
2016-07-18,0.0026664627162495728,0.0038658504640684734,-0.010672888481294532,0.0037463997223978382,0.00017182373521836686,-0.0013039312880390288
2016-07-19,-5.569274830914153e-05,0.0028812155727333494,-0.0012795895839565427,-0.0008866534322685762,-0.0006193885653897926,-0.0003328579706747769
2016-07-20,0.002075655524910487,0.002454148113546846,-0.012677976223917357,0.00445671779789446,0.003829672105794395,0.0018457322212212766
2016-07-21,0.0008003253580954496,0.0014504808894366436,-0.0014907502667526374,-0.0024710934228407613,0.0016597851400172974,-0.0005303437632075473
2016-07-22,0.003479673306158455,-0.0020596095478061884,-0.004912138281055542,0.0013693641719095635,0.002020374136605039,-9.814095655335246e-05
2016-07-25,-0.002255707088213187,-0.0010284219220656663,0.001555719693956199,-0.0010280609659168167,0.0028044640500737936,0.0018085874402485327
2016-07-26,-0.0005783371331525342,-0.0006442095360212244,0.0007981550997762577,0.00013595313982672652,0.00027762446369426086,-0.00026540718721485603
2016-07-27,-0.0027182273958759238,-0.0025380365051753894,0.00036227847375641496,0.0036177800300915366,0.001276205397203371,0.0014907041998442729
2016-07-28,0.005614248275506288,-0.0013570184070214476,0.003709906139598668,-0.004296634439446119,-0.00379255044419188,-0.0039211460926477475
2016-07-29,-0.0031749069202852156,0.002460993320968958,0.00024066897410323677,0.0037133982681756992,-0.0031087836091511388,0.00011574446099989355
2016-08-01,5.680013919649202e-05,-0.0027154257914180258,0.0011992993994119337,0.001079350666358615,0.0003715760532654323,0.0006331682910651324
2016-08-02,-0.0014923620826515192,-0.0014819024604328793,0.0013912590635266604,-0.001508494194969884,0.003036121958686823,0.0012245276815455995
2016-08-03,0.0006218146706285677,0.0019623628459876923,-0.0029917268892077527,-0.0003845717140082638,0.0007664131637410567,-0.00019620949153285536
2016-08-04,0.005688197280863203,-0.0009145253310642392,0.0003675110799833204,-0.0045333398943282295,-0.0006010373747136158,-0.0027793731109326627
2016-08-05,0.001347695906617194,-0.005015751102168859,0.008029668915905645,-0.002351009480902973,-0.002035561571055049,-0.00021310201826969593
2016-08-08,-3.1028912376631184e-05,-0.0016660630214214238,-0.000908631302495324,0.002571942720889795,4.99569386083673e-05,0.0008337168025376715
2016-08-09,-0.0014301376854943017,0.00022056959097121301,-0.0003235598004973354,0.0064577093859360495,-0.004899923944614021,-0.00036187449846125826
2016-08-10,-0.00029814237776219554,0.0004822745686875153,0.000438439286064721,-0.0036105411389107255,0.002992857241883937,0.00032175912718365333
2016-08-11,0.0017378081222427766,-0.0013008128503968763,-0.00037633781100961534,-0.001584007051157961,0.001476057460787973,-0.00043197564959456523
2016-08-12,0.0018487190638388446,0.001182774741113004,-0.0025683479376442083,-0.002049738889071769,0.0015734572013403716,-0.0006220870943452627
2016-08-15,-0.001667374872449976,-0.002086905894127344,0.0024024783228632366,0.0007132320740263291,0.000638570369687755,0.0010978272495645455
2016-08-16,0.0011631089837108406,-0.0028386957949789134,-0.0019841060105670596,-7.872012187376613e-05,0.0037222586522684792,0.0009375671127223593
2016-08-17,0.0020069740266348457,-0.00023971691533576645,-0.0012396370812286842,-4.524118468616808e-05,-0.00048622963051965376,-0.0002077502082373226
2016-08-18,0.0002149179396293446,-0.0008872259574519718,0.0022106677340685485,-0.003635831526664141,0.0020974718104182083,0.0005726969365631126
2016-08-19,-0.0020123416881133315,0.0007020277728682537,0.005565718642422181,-0.004023796584766509,-0.0002669461084946353,-0.0002346233382685821
2016-08-22,-0.003201672936065252,0.0009768587859804317,0.0010580325523861362,0.0006502429395132223,0.0005316044149029876,0.0011551771165745387
2016-08-23,0.0002552833364169808,0.0004714813618520309,-0.001841695558539163,0.0030183694251945813,-0.0019034385649244678,-0.0002671747332813208
2016-08-24,0.0011155983106070247,-0.0014476980275079608,-0.0018928368181329726,-0.0001259915921202018,0.002336588454289474,0.0005189020361878913
2016-08-25,-0.000985285468205567,-0.0003161779114220739,0.0007261150861000603,0.0016373556504593772,-0.0010569996666828351,0.00036320817189730705
2016-08-26,0.00037877779917334687,0.0004264741302994794,-0.0012346968588704732,-0.0014497888357715015,0.0018719708424699188,3.98518308623783e-05
2016-08-29,-0.0016568715675723765,-0.0013416648749411373,0.0006110931686100911,0.00033038696774401134,0.0020517056294017573,0.0014753242288107914
2016-08-30,-0.0008777127913296092,5.34340407991192e-05,-0.0003781219255693546,5.679388925927458e-05,0.0011442999868624636,0.0006566455326278188
2016-08-31,0.001974372255675296,-0.0005264277106907097,0.0028935367189044476,-0.0034799646117544742,-0.0008705320505622256,-0.001542723638031201
2016-09-01,-0.0006211512852271416,0.0005201974793266997,0.0015997056816000712,-0.0024037807575100494,0.0009123334739638095,-0.000180845167357179
2016-09-02,0.0007379676666986772,-0.0013713107458139747,0.0004205691985743734,0.0002773300839428872,-6.763114159048789e-05,-7.404977424981446e-06
2016-09-05,0.0009549200931408208,0.000982959086908394,-0.0037524874814249547,0.0010337098828905906,0.0007634449883390401,0.00012935140859785134
2016-09-06,0.0001632560360478953,0.0006349429085372329,-0.0005931753955742138,-0.0004390561390784414,0.00023326251442577767,-0.00010957997302305749
2016-09-07,-0.0006317056098224901,0.0018140203105405808,-0.0021881138608853957,0.0018813887420058586,-0.0008725814598870358,-4.194781142437443e-05
2016-09-08,0.0017803770711755712,-0.0011301533902456386,-0.002414270656536552,0.0009530066444260401,0.0008101967752481051,0.00023713360967381647
2016-09-09,-0.0035237804662024697,0.001084448715860693,0.0023467825648005834,-0.0003888489747306887,0.00048139816027187104,0.000904608108990286
2016-09-12,0.000788757229404446,-0.0006215399485864963,0.001073599514936729,-0.0011804250773771738,-5.496949860509156e-05,-0.0003692935217819436
2016-09-13,-0.0015822501717036495,-0.0015406189319412348,0.0021633783462928218,0.00139287826806726,-0.00043414906052900297,0.0008219576662841572
2016-09-14,0.0013700600095559578,-0.0012982490866216593,0.0016755993324046763,-0.001346783044349423,-0.0004006272109895645,-0.0005402613540408526
2016-09-19,-0.00077839907510045,0.00022513916740682447,-0.000954728816145644,-0.00013628076810658684,0.0016442694919458468,0.0007250248640530162
2016-09-20,-0.00116184339337844,-0.0007731698086297733,0.0009197967887697922,0.001524213975582125,-0.0005024334753754614,0.0006780574042709594
2016-09-21,0.0004983703527731862,-0.0026444281572641226,0.0003571874876418617,0.0001743410218538307,0.0016166810268485124,0.0011856786328836373
2016-09-22,0.001758646024426268,0.0014327019647750897,0.0027284591487927584,-0.0062222247214613466,0.0002887681556003542,-0.0013102794104647506
2016-09-23,-0.0050977313291936735,-0.0002823064321356644,0.0010895554837446486,0.002125834713530364,0.0021854495765731086,0.0029433629276032166
2016-09-26,0.0032526448636551832,-0.0052298562677038675,0.0007678998836967296,0.00046193151881202563,0.0007095393289297328,0.00010940452862519559
2016-09-27,0.0002415726542972427,0.0007245195689580898,-0.004096778639201841,0.0009401614736639942,0.0021495571558904783,0.0008152748831736931
2016-09-28,0.00033663544017791073,0.001623268078978634,-0.0009440986385138977,-0.0027910588660300328,0.0017624958956777102,-9.612441488417763e-05
2016-09-29,0.0003926310125148428,0.0010600877030380702,0.0015826379516467174,-0.001462593427627561,-0.0015799019852541713,-0.0007076063853985767
2016-09-30,0.005243679418790934,-0.006801483150974303,-0.00024098201044687084,0.0018379432018752404,-0.00016019285365297112,-0.00021838375722567032
2016-10-10,-0.0041225518853517116,-0.003136365966082265,-0.0034202052712853227,0.006460256309838076,0.004218866812881208,0.00409762518229295
2016-10-11,-0.0002824447981333204,-0.0007118844934445269,-0.004321415008007433,0.005048862392414361,0.000361164035409396,0.001183597905103353
2016-10-12,0.0027408246638057437,-0.001083381254182563,0.0023263914223957873,-0.0018938046026133594,-0.0021495739465415224,-0.0020242552545275206
2016-10-13,0.000790564469269493,0.0001951515487560612,0.003807491737717483,-0.002511970725601919,-0.0022973709989017235,-0.0019823586635079513
2016-10-14,0.00267489701206805,0.0020735826892703275,-0.0023949116613841146,-0.00426779307112631,0.00182056947926921,-0.0010509521618609343
2016-10-17,-0.0017459024076443273,-0.0018423909425402728,0.005262553323100498,-0.0007162109826809251,-0.0009224183288544687,0.000950876450156543
2016-10-18,0.0007565202420473891,0.004217530027972534,0.0017800673165555886,-0.007174600387143213,0.0004204828005677129,-0.0020382475747510067
2016-10-19,-0.0012749291267765812,0.0033733761128158413,-0.0010961208359193575,0.0004859435373998639,-0.0014882696875197672,-0.0003863732851546905
2016-10-20,-9.35950553891418e-05,9.92576734443689e-05,-0.0017633645028176826,0.005200197791890324,-0.003440461232010716,-0.00017706397174072124
2016-10-21,-0.0006155922399955294,0.0021573254583195636,0.00039070543487451133,0.0013733610980580483,-0.003229045695683176,-0.0007649875725065304
2016-10-24,0.00035260188130541685,-9.337925966641034e-05,0.0018163313765733626,0.002777429312151665,-0.004794634396179574,-0.0013214362375055916
2016-10-25,0.0036550934805321465,-0.003269182032929409,-0.0021947414418427495,-0.0038808806819934753,0.005490885055876766,0.0006510339011667614
2016-10-26,0.0009192482849512387,0.001806808801045368,-0.0014724247125283327,0.0005763313367923383,-0.0018299637102606168,-0.0015725110986033934
2016-10-27,-0.002337680190332222,-0.003290840263455458,-0.004467114348118496,0.002439873955901334,0.007705498722394895,0.004353601990240819
2016-10-28,-0.003069600610077375,0.002669497955143792,0.0030132096860400917,-0.006859617806642337,0.0043033637884799785,0.0005689663359542001
2016-10-31,0.0017236498886257893,-0.0030000644091263073,0.0024128688943249317,-0.001168524193632709,1.8303480780224815e-06,-0.000285943419299253
2016-11-01,0.0014761211909964406,0.0003060193656760445,-0.0019570091258325133,0.0031401470262649293,-0.002999611950540552,-0.0011000254586718545
2016-11-02,-0.001238546370553236,-0.0008678818616400186,0.005171024059870335,-0.0008110125516381916,-0.0022535832760389074,-3.49185786362802e-05
2016-11-03,0.0017759819008204179,0.0026467953590543943,-0.0011722234821014061,-0.0033236955132925666,7.314173551915568e-05,-0.0016567340369423463
2016-11-04,-0.0038132563657425514,-0.0013724838467125953,0.0019218635835365394,0.0009995918342959925,0.0022569731865360113,0.0023183064483353354
